field,sub_field,year,month,paper_count
physics,physics.ao-ph,2011,12,22
physics,physics.ao-ph,2012,1,10
physics,physics.ao-ph,2012,2,24
physics,physics.ao-ph,2012,3,18
physics,physics.ao-ph,2012,4,15
physics,physics.ao-ph,2012,5,10
physics,physics.ao-ph,2012,6,15
physics,physics.ao-ph,2012,7,25
physics,physics.ao-ph,2012,8,21
physics,physics.ao-ph,2012,9,20
physics,physics.ao-ph,2012,10,17
physics,physics.ao-ph,2012,11,22
physics,physics.ao-ph,2012,12,32
physics,physics.ao-ph,2013,1,17
physics,physics.ao-ph,2013,2,12
physics,physics.ao-ph,2013,3,15
physics,physics.ao-ph,2013,4,24
physics,physics.ao-ph,2013,5,17
physics,physics.ao-ph,2013,6,13
physics,physics.ao-ph,2013,7,24
physics,physics.ao-ph,2013,8,18
physics,physics.ao-ph,2013,9,24
physics,physics.ao-ph,2013,10,25
physics,physics.ao-ph,2013,11,22
physics,physics.ao-ph,2013,12,14
physics,physics.ao-ph,2014,1,24
physics,physics.ao-ph,2014,2,19
physics,physics.ao-ph,2014,3,26
physics,physics.ao-ph,2014,4,14
physics,physics.ao-ph,2014,5,17
physics,physics.ao-ph,2014,6,14
physics,physics.ao-ph,2014,7,29
physics,physics.ao-ph,2014,8,23
physics,physics.ao-ph,2014,9,27
physics,physics.ao-ph,2014,10,31
physics,physics.ao-ph,2014,11,16
physics,physics.ao-ph,2014,12,23
physics,physics.ao-ph,2015,1,15
physics,physics.ao-ph,2015,2,21
physics,physics.ao-ph,2015,3,35
physics,physics.ao-ph,2015,4,18
physics,physics.ao-ph,2015,5,25
physics,physics.ao-ph,2015,6,20
physics,physics.ao-ph,2015,7,16
physics,physics.ao-ph,2015,8,20
physics,physics.ao-ph,2015,9,23
physics,physics.ao-ph,2015,10,34
physics,physics.ao-ph,2015,11,25
physics,physics.ao-ph,2015,12,24
physics,physics.ao-ph,2016,1,21
physics,physics.ao-ph,2016,2,17
physics,physics.ao-ph,2016,3,23
physics,physics.ao-ph,2016,4,26
physics,physics.ao-ph,2016,5,24
physics,physics.ao-ph,2016,6,21
physics,physics.ao-ph,2016,7,23
physics,physics.ao-ph,2016,8,31
physics,physics.ao-ph,2016,9,30
physics,physics.ao-ph,2016,10,23
physics,physics.ao-ph,2016,11,18
physics,physics.ao-ph,2016,12,25
physics,physics.ao-ph,2017,1,16
physics,physics.ao-ph,2017,2,21
physics,physics.ao-ph,2017,3,24
physics,physics.ao-ph,2017,4,29
physics,physics.ao-ph,2017,5,36
physics,physics.ao-ph,2017,6,14
physics,physics.ao-ph,2017,7,17
physics,physics.ao-ph,2017,8,32
physics,physics.ao-ph,2017,9,19
physics,physics.ao-ph,2017,10,20
physics,physics.ao-ph,2017,11,28
physics,physics.ao-ph,2017,12,21
physics,physics.ao-ph,2018,1,17
physics,physics.ao-ph,2018,2,21
physics,physics.ao-ph,2018,3,21
physics,physics.ao-ph,2018,4,26
physics,physics.ao-ph,2018,5,33
physics,physics.ao-ph,2018,6,29
physics,physics.ao-ph,2018,7,24
physics,physics.ao-ph,2018,8,30
physics,physics.ao-ph,2018,9,29
physics,physics.ao-ph,2018,10,37
physics,physics.ao-ph,2018,11,36
physics,physics.ao-ph,2018,12,22
physics,physics.ao-ph,2019,1,29
physics,physics.ao-ph,2019,2,38
physics,physics.ao-ph,2019,3,26
physics,physics.ao-ph,2019,4,29
physics,physics.ao-ph,2019,5,33
physics,physics.ao-ph,2019,6,45
physics,physics.ao-ph,2019,7,38
physics,physics.ao-ph,2019,8,34
physics,physics.ao-ph,2019,9,39
physics,physics.ao-ph,2019,10,51
physics,physics.ao-ph,2019,11,50
physics,physics.ao-ph,2019,12,41
physics,physics.ao-ph,2020,1,41
physics,physics.ao-ph,2020,2,51
physics,physics.ao-ph,2020,3,44
physics,physics.ao-ph,2020,4,48
physics,physics.ao-ph,2020,5,47
physics,physics.ao-ph,2020,6,53
physics,physics.ao-ph,2020,7,52
physics,physics.ao-ph,2020,8,48
physics,physics.ao-ph,2020,9,48
physics,physics.ao-ph,2020,10,48
physics,physics.ao-ph,2020,11,58
physics,physics.ao-ph,2020,12,71
physics,physics.ao-ph,2021,1,45
physics,physics.ao-ph,2021,2,53
physics,physics.ao-ph,2021,3,49
physics,physics.ao-ph,2021,4,51
physics,physics.ao-ph,2021,5,37
physics,physics.ao-ph,2021,6,44
physics,physics.ao-ph,2021,7,49
physics,physics.ao-ph,2021,8,45
physics,physics.ao-ph,2021,9,39
physics,physics.ao-ph,2021,10,55
physics,physics.ao-ph,2021,11,46
physics,physics.ao-ph,2021,12,44
physics,physics.ao-ph,2022,1,36
physics,physics.ao-ph,2022,2,43
physics,physics.ao-ph,2022,3,43
physics,physics.ao-ph,2022,4,45
physics,physics.ao-ph,2022,5,42
physics,physics.ao-ph,2022,6,51
physics,physics.ao-ph,2022,7,47
physics,physics.ao-ph,2022,8,50
physics,physics.ao-ph,2022,9,45
physics,physics.ao-ph,2022,10,59
physics,physics.ao-ph,2022,11,66
physics,physics.ao-ph,2022,12,49
physics,physics.ao-ph,2023,1,40
physics,physics.ao-ph,2023,2,44
physics,physics.ao-ph,2023,3,41
physics,physics.ao-ph,2023,4,54
physics,physics.ao-ph,2023,5,46
physics,physics.ao-ph,2023,6,58
physics,physics.ao-ph,2023,7,48
physics,physics.ao-ph,2023,8,59
physics,physics.ao-ph,2023,9,68
physics,physics.ao-ph,2023,10,88
physics,physics.ao-ph,2023,11,86
physics,physics.ao-ph,2023,12,64
physics,physics.ao-ph,2024,1,72
physics,physics.ao-ph,2024,2,66
physics,physics.ao-ph,2024,3,43
physics,physics.ao-ph,2024,4,70
physics,physics.ao-ph,2024,5,77
physics,physics.ao-ph,2024,6,87
physics,physics.ao-ph,2024,7,76
physics,physics.ao-ph,2024,8,82
physics,physics.ao-ph,2024,9,89
physics,physics.ao-ph,2024,10,85
physics,physics.ao-ph,2024,11,66
physics,physics.ao-ph,2024,12,70
physics,physics.ao-ph,2025,1,62
physics,physics.ao-ph,2025,2,52
physics,physics.ao-ph,2025,3,72
physics,physics.ao-ph,2025,4,81
physics,physics.ao-ph,2025,5,79
physics,physics.ao-ph,2025,6,63
physics,physics.ao-ph,2025,7,60
physics,physics.ao-ph,2025,8,60
physics,physics.ao-ph,2025,9,98
physics,physics.ao-ph,2025,10,97
physics,physics.ao-ph,2025,11,80
physics,physics.ao-ph,2025,12,90
physics,physics.ao-ph,2026,1,82
physics,physics.ao-ph,2026,2,63
physics,physics.ao-ph,2026,3,96
physics,physics.ao-ph,2026,4,48
physics,physics.app-ph,2004,4,1
physics,physics.app-ph,2008,12,1
physics,physics.app-ph,2009,10,1
physics,physics.app-ph,2010,5,1
physics,physics.app-ph,2010,9,1
physics,physics.app-ph,2011,5,1
physics,physics.app-ph,2011,9,1
physics,physics.app-ph,2012,1,1
physics,physics.app-ph,2012,3,1
physics,physics.app-ph,2013,8,1
physics,physics.app-ph,2014,7,1
physics,physics.app-ph,2014,9,1
physics,physics.app-ph,2014,11,1
physics,physics.app-ph,2015,1,1
physics,physics.app-ph,2015,6,1
physics,physics.app-ph,2016,1,2
physics,physics.app-ph,2016,3,1
physics,physics.app-ph,2016,4,1
physics,physics.app-ph,2016,5,2
physics,physics.app-ph,2016,9,3
physics,physics.app-ph,2016,11,1
physics,physics.app-ph,2017,1,1
physics,physics.app-ph,2017,3,2
physics,physics.app-ph,2017,4,63
physics,physics.app-ph,2017,5,127
physics,physics.app-ph,2017,6,119
physics,physics.app-ph,2017,7,101
physics,physics.app-ph,2017,8,121
physics,physics.app-ph,2017,9,126
physics,physics.app-ph,2017,10,139
physics,physics.app-ph,2017,11,134
physics,physics.app-ph,2017,12,162
physics,physics.app-ph,2018,1,172
physics,physics.app-ph,2018,2,137
physics,physics.app-ph,2018,3,178
physics,physics.app-ph,2018,4,137
physics,physics.app-ph,2018,5,158
physics,physics.app-ph,2018,6,162
physics,physics.app-ph,2018,7,161
physics,physics.app-ph,2018,8,152
physics,physics.app-ph,2018,9,151
physics,physics.app-ph,2018,10,214
physics,physics.app-ph,2018,11,191
physics,physics.app-ph,2018,12,177
physics,physics.app-ph,2019,1,176
physics,physics.app-ph,2019,2,178
physics,physics.app-ph,2019,3,204
physics,physics.app-ph,2019,4,183
physics,physics.app-ph,2019,5,270
physics,physics.app-ph,2019,6,268
physics,physics.app-ph,2019,7,260
physics,physics.app-ph,2019,8,246
physics,physics.app-ph,2019,9,272
physics,physics.app-ph,2019,10,306
physics,physics.app-ph,2019,11,274
physics,physics.app-ph,2019,12,257
physics,physics.app-ph,2020,1,257
physics,physics.app-ph,2020,2,221
physics,physics.app-ph,2020,3,277
physics,physics.app-ph,2020,4,303
physics,physics.app-ph,2020,5,294
physics,physics.app-ph,2020,6,315
physics,physics.app-ph,2020,7,341
physics,physics.app-ph,2020,8,279
physics,physics.app-ph,2020,9,303
physics,physics.app-ph,2020,10,221
physics,physics.app-ph,2020,11,244
physics,physics.app-ph,2020,12,196
physics,physics.app-ph,2021,1,192
physics,physics.app-ph,2021,2,202
physics,physics.app-ph,2021,3,240
physics,physics.app-ph,2021,4,220
physics,physics.app-ph,2021,5,234
physics,physics.app-ph,2021,6,241
physics,physics.app-ph,2021,7,244
physics,physics.app-ph,2021,8,226
physics,physics.app-ph,2021,9,207
physics,physics.app-ph,2021,10,249
physics,physics.app-ph,2021,11,236
physics,physics.app-ph,2021,12,211
physics,physics.app-ph,2022,1,219
physics,physics.app-ph,2022,2,171
physics,physics.app-ph,2022,3,186
physics,physics.app-ph,2022,4,174
physics,physics.app-ph,2022,5,189
physics,physics.app-ph,2022,6,184
physics,physics.app-ph,2022,7,174
physics,physics.app-ph,2022,8,179
physics,physics.app-ph,2022,9,220
physics,physics.app-ph,2022,10,205
physics,physics.app-ph,2022,11,187
physics,physics.app-ph,2022,12,186
physics,physics.app-ph,2023,1,200
physics,physics.app-ph,2023,2,194
physics,physics.app-ph,2023,3,231
physics,physics.app-ph,2023,4,193
physics,physics.app-ph,2023,5,235
physics,physics.app-ph,2023,6,229
physics,physics.app-ph,2023,7,209
physics,physics.app-ph,2023,8,209
physics,physics.app-ph,2023,9,237
physics,physics.app-ph,2023,10,230
physics,physics.app-ph,2023,11,251
physics,physics.app-ph,2023,12,223
physics,physics.app-ph,2024,1,258
physics,physics.app-ph,2024,2,266
physics,physics.app-ph,2024,3,243
physics,physics.app-ph,2024,4,235
physics,physics.app-ph,2024,5,198
physics,physics.app-ph,2024,6,225
physics,physics.app-ph,2024,7,230
physics,physics.app-ph,2024,8,228
physics,physics.app-ph,2024,9,268
physics,physics.app-ph,2024,10,265
physics,physics.app-ph,2024,11,237
physics,physics.app-ph,2024,12,234
physics,physics.app-ph,2025,1,247
physics,physics.app-ph,2025,2,218
physics,physics.app-ph,2025,3,251
physics,physics.app-ph,2025,4,196
physics,physics.app-ph,2025,5,229
physics,physics.app-ph,2025,6,274
physics,physics.app-ph,2025,7,226
physics,physics.app-ph,2025,8,218
physics,physics.app-ph,2025,9,205
physics,physics.app-ph,2025,10,218
physics,physics.app-ph,2025,11,181
physics,physics.app-ph,2025,12,280
physics,physics.app-ph,2026,1,213
physics,physics.app-ph,2026,2,171
physics,physics.app-ph,2026,3,236
physics,physics.app-ph,2026,4,101
physics,physics.atm-clus,1996,4,1
physics,physics.atm-clus,1996,12,1
physics,physics.atm-clus,1997,5,2
physics,physics.atm-clus,1997,6,3
physics,physics.atm-clus,1997,7,3
physics,physics.atm-clus,1997,9,3
physics,physics.atm-clus,1997,10,2
physics,physics.atm-clus,1997,11,4
physics,physics.atm-clus,1997,12,3
physics,physics.atm-clus,1998,1,3
physics,physics.atm-clus,1998,2,6
physics,physics.atm-clus,1998,3,1
physics,physics.atm-clus,1998,6,9
physics,physics.atm-clus,1998,7,4
physics,physics.atm-clus,1998,8,5
physics,physics.atm-clus,1998,9,4
physics,physics.atm-clus,1998,10,9
physics,physics.atm-clus,1998,11,8
physics,physics.atm-clus,1999,1,3
physics,physics.atm-clus,1999,2,5
physics,physics.atm-clus,1999,3,4
physics,physics.atm-clus,1999,4,5
physics,physics.atm-clus,1999,5,4
physics,physics.atm-clus,1999,6,2
physics,physics.atm-clus,1999,7,2
physics,physics.atm-clus,1999,8,1
physics,physics.atm-clus,1999,9,5
physics,physics.atm-clus,1999,10,2
physics,physics.atm-clus,1999,11,8
physics,physics.atm-clus,1999,12,2
physics,physics.atm-clus,2000,1,4
physics,physics.atm-clus,2000,2,3
physics,physics.atm-clus,2000,3,7
physics,physics.atm-clus,2000,4,3
physics,physics.atm-clus,2000,5,2
physics,physics.atm-clus,2000,7,2
physics,physics.atm-clus,2000,8,1
physics,physics.atm-clus,2000,9,2
physics,physics.atm-clus,2000,10,7
physics,physics.atm-clus,2000,11,9
physics,physics.atm-clus,2000,12,10
physics,physics.atm-clus,2001,1,3
physics,physics.atm-clus,2001,2,4
physics,physics.atm-clus,2001,3,6
physics,physics.atm-clus,2001,4,3
physics,physics.atm-clus,2001,5,9
physics,physics.atm-clus,2001,6,5
physics,physics.atm-clus,2001,7,6
physics,physics.atm-clus,2001,8,5
physics,physics.atm-clus,2001,9,7
physics,physics.atm-clus,2001,10,3
physics,physics.atm-clus,2001,11,1
physics,physics.atm-clus,2001,12,15
physics,physics.atm-clus,2002,1,5
physics,physics.atm-clus,2002,2,5
physics,physics.atm-clus,2002,3,6
physics,physics.atm-clus,2002,4,3
physics,physics.atm-clus,2002,5,4
physics,physics.atm-clus,2002,6,5
physics,physics.atm-clus,2002,7,11
physics,physics.atm-clus,2002,8,2
physics,physics.atm-clus,2002,9,6
physics,physics.atm-clus,2002,10,3
physics,physics.atm-clus,2002,11,1
physics,physics.atm-clus,2002,12,9
physics,physics.atm-clus,2003,1,7
physics,physics.atm-clus,2003,2,3
physics,physics.atm-clus,2003,3,8
physics,physics.atm-clus,2003,4,5
physics,physics.atm-clus,2003,5,3
physics,physics.atm-clus,2003,6,8
physics,physics.atm-clus,2003,7,2
physics,physics.atm-clus,2003,8,7
physics,physics.atm-clus,2003,9,9
physics,physics.atm-clus,2003,10,5
physics,physics.atm-clus,2003,11,9
physics,physics.atm-clus,2003,12,9
physics,physics.atm-clus,2004,1,4
physics,physics.atm-clus,2004,2,8
physics,physics.atm-clus,2004,3,6
physics,physics.atm-clus,2004,4,8
physics,physics.atm-clus,2004,5,2
physics,physics.atm-clus,2004,6,5
physics,physics.atm-clus,2004,7,8
physics,physics.atm-clus,2004,8,5
physics,physics.atm-clus,2004,9,1
physics,physics.atm-clus,2004,10,8
physics,physics.atm-clus,2004,11,7
physics,physics.atm-clus,2004,12,6
physics,physics.atm-clus,2005,1,6
physics,physics.atm-clus,2005,2,6
physics,physics.atm-clus,2005,3,6
physics,physics.atm-clus,2005,4,3
physics,physics.atm-clus,2005,5,10
physics,physics.atm-clus,2005,6,6
physics,physics.atm-clus,2005,7,7
physics,physics.atm-clus,2005,8,3
physics,physics.atm-clus,2005,9,4
physics,physics.atm-clus,2005,10,12
physics,physics.atm-clus,2005,11,11
physics,physics.atm-clus,2005,12,9
physics,physics.atm-clus,2006,1,3
physics,physics.atm-clus,2006,2,3
physics,physics.atm-clus,2006,3,5
physics,physics.atm-clus,2006,4,6
physics,physics.atm-clus,2006,5,3
physics,physics.atm-clus,2006,6,5
physics,physics.atm-clus,2006,7,4
physics,physics.atm-clus,2006,8,7
physics,physics.atm-clus,2006,9,5
physics,physics.atm-clus,2006,10,9
physics,physics.atm-clus,2006,11,3
physics,physics.atm-clus,2006,12,8
physics,physics.atm-clus,2007,1,5
physics,physics.atm-clus,2007,2,3
physics,physics.atm-clus,2007,3,3
physics,physics.atm-clus,2007,4,6
physics,physics.atm-clus,2007,5,6
physics,physics.atm-clus,2007,6,7
physics,physics.atm-clus,2007,7,8
physics,physics.atm-clus,2007,8,9
physics,physics.atm-clus,2007,9,3
physics,physics.atm-clus,2007,10,8
physics,physics.atm-clus,2007,11,9
physics,physics.atm-clus,2007,12,3
physics,physics.atm-clus,2008,1,11
physics,physics.atm-clus,2008,2,8
physics,physics.atm-clus,2008,3,7
physics,physics.atm-clus,2008,4,10
physics,physics.atm-clus,2008,5,7
physics,physics.atm-clus,2008,6,9
physics,physics.atm-clus,2008,7,11
physics,physics.atm-clus,2008,8,4
physics,physics.atm-clus,2008,9,5
physics,physics.atm-clus,2008,10,9
physics,physics.atm-clus,2008,11,6
physics,physics.atm-clus,2008,12,4
physics,physics.atm-clus,2009,1,5
physics,physics.atm-clus,2009,2,14
physics,physics.atm-clus,2009,3,9
physics,physics.atm-clus,2009,4,6
physics,physics.atm-clus,2009,5,2
physics,physics.atm-clus,2009,6,10
physics,physics.atm-clus,2009,7,5
physics,physics.atm-clus,2009,8,12
physics,physics.atm-clus,2009,9,6
physics,physics.atm-clus,2009,10,10
physics,physics.atm-clus,2009,11,5
physics,physics.atm-clus,2009,12,12
physics,physics.atm-clus,2010,1,10
physics,physics.atm-clus,2010,2,12
physics,physics.atm-clus,2010,3,3
physics,physics.atm-clus,2010,4,15
physics,physics.atm-clus,2010,5,6
physics,physics.atm-clus,2010,6,9
physics,physics.atm-clus,2010,7,9
physics,physics.atm-clus,2010,8,6
physics,physics.atm-clus,2010,9,14
physics,physics.atm-clus,2010,10,8
physics,physics.atm-clus,2010,11,13
physics,physics.atm-clus,2010,12,7
physics,physics.atm-clus,2011,1,10
physics,physics.atm-clus,2011,2,6
physics,physics.atm-clus,2011,3,9
physics,physics.atm-clus,2011,4,15
physics,physics.atm-clus,2011,5,11
physics,physics.atm-clus,2011,6,8
physics,physics.atm-clus,2011,7,9
physics,physics.atm-clus,2011,8,11
physics,physics.atm-clus,2011,9,12
physics,physics.atm-clus,2011,10,9
physics,physics.atm-clus,2011,11,15
physics,physics.atm-clus,2011,12,13
physics,physics.atm-clus,2012,1,14
physics,physics.atm-clus,2012,2,13
physics,physics.atm-clus,2012,3,9
physics,physics.atm-clus,2012,4,8
physics,physics.atm-clus,2012,5,7
physics,physics.atm-clus,2012,6,11
physics,physics.atm-clus,2012,7,6
physics,physics.atm-clus,2012,8,9
physics,physics.atm-clus,2012,9,7
physics,physics.atm-clus,2012,10,12
physics,physics.atm-clus,2012,11,11
physics,physics.atm-clus,2012,12,11
physics,physics.atm-clus,2013,1,13
physics,physics.atm-clus,2013,2,8
physics,physics.atm-clus,2013,3,9
physics,physics.atm-clus,2013,4,6
physics,physics.atm-clus,2013,5,9
physics,physics.atm-clus,2013,6,12
physics,physics.atm-clus,2013,7,8
physics,physics.atm-clus,2013,8,14
physics,physics.atm-clus,2013,9,5
physics,physics.atm-clus,2013,10,11
physics,physics.atm-clus,2013,11,6
physics,physics.atm-clus,2013,12,16
physics,physics.atm-clus,2014,1,8
physics,physics.atm-clus,2014,2,18
physics,physics.atm-clus,2014,3,8
physics,physics.atm-clus,2014,4,10
physics,physics.atm-clus,2014,5,7
physics,physics.atm-clus,2014,6,11
physics,physics.atm-clus,2014,7,5
physics,physics.atm-clus,2014,8,12
physics,physics.atm-clus,2014,9,17
physics,physics.atm-clus,2014,10,12
physics,physics.atm-clus,2014,11,7
physics,physics.atm-clus,2014,12,12
physics,physics.atm-clus,2015,1,7
physics,physics.atm-clus,2015,2,11
physics,physics.atm-clus,2015,3,16
physics,physics.atm-clus,2015,4,10
physics,physics.atm-clus,2015,5,9
physics,physics.atm-clus,2015,6,8
physics,physics.atm-clus,2015,7,12
physics,physics.atm-clus,2015,8,9
physics,physics.atm-clus,2015,9,9
physics,physics.atm-clus,2015,10,16
physics,physics.atm-clus,2015,11,5
physics,physics.atm-clus,2015,12,17
physics,physics.atm-clus,2016,1,8
physics,physics.atm-clus,2016,2,7
physics,physics.atm-clus,2016,3,9
physics,physics.atm-clus,2016,4,7
physics,physics.atm-clus,2016,5,10
physics,physics.atm-clus,2016,6,10
physics,physics.atm-clus,2016,7,14
physics,physics.atm-clus,2016,8,8
physics,physics.atm-clus,2016,9,12
physics,physics.atm-clus,2016,10,9
physics,physics.atm-clus,2016,11,8
physics,physics.atm-clus,2016,12,9
physics,physics.atm-clus,2017,1,8
physics,physics.atm-clus,2017,2,12
physics,physics.atm-clus,2017,3,12
physics,physics.atm-clus,2017,4,10
physics,physics.atm-clus,2017,5,10
physics,physics.atm-clus,2017,6,9
physics,physics.atm-clus,2017,7,11
physics,physics.atm-clus,2017,8,11
physics,physics.atm-clus,2017,9,11
physics,physics.atm-clus,2017,10,9
physics,physics.atm-clus,2017,11,9
physics,physics.atm-clus,2017,12,6
physics,physics.atm-clus,2018,1,14
physics,physics.atm-clus,2018,2,17
physics,physics.atm-clus,2018,3,15
physics,physics.atm-clus,2018,4,12
physics,physics.atm-clus,2018,5,22
physics,physics.atm-clus,2018,6,13
physics,physics.atm-clus,2018,7,10
physics,physics.atm-clus,2018,8,10
physics,physics.atm-clus,2018,9,12
physics,physics.atm-clus,2018,10,12
physics,physics.atm-clus,2018,11,9
physics,physics.atm-clus,2018,12,11
physics,physics.atm-clus,2019,1,6
physics,physics.atm-clus,2019,2,12
physics,physics.atm-clus,2019,3,12
physics,physics.atm-clus,2019,4,6
physics,physics.atm-clus,2019,5,16
physics,physics.atm-clus,2019,6,11
physics,physics.atm-clus,2019,7,12
physics,physics.atm-clus,2019,8,13
physics,physics.atm-clus,2019,9,14
physics,physics.atm-clus,2019,10,21
physics,physics.atm-clus,2019,11,13
physics,physics.atm-clus,2019,12,29
physics,physics.atm-clus,2020,1,12
physics,physics.atm-clus,2020,2,11
physics,physics.atm-clus,2020,3,18
physics,physics.atm-clus,2020,4,7
physics,physics.atm-clus,2020,5,13
physics,physics.atm-clus,2020,6,13
physics,physics.atm-clus,2020,7,9
physics,physics.atm-clus,2020,8,8
physics,physics.atm-clus,2020,9,9
physics,physics.atm-clus,2020,10,15
physics,physics.atm-clus,2020,11,12
physics,physics.atm-clus,2020,12,5
physics,physics.atm-clus,2021,1,6
physics,physics.atm-clus,2021,2,16
physics,physics.atm-clus,2021,3,12
physics,physics.atm-clus,2021,4,11
physics,physics.atm-clus,2021,5,19
physics,physics.atm-clus,2021,6,15
physics,physics.atm-clus,2021,7,10
physics,physics.atm-clus,2021,8,8
physics,physics.atm-clus,2021,9,9
physics,physics.atm-clus,2021,10,12
physics,physics.atm-clus,2021,11,17
physics,physics.atm-clus,2021,12,6
physics,physics.atm-clus,2022,1,14
physics,physics.atm-clus,2022,2,9
physics,physics.atm-clus,2022,3,15
physics,physics.atm-clus,2022,4,13
physics,physics.atm-clus,2022,5,11
physics,physics.atm-clus,2022,6,13
physics,physics.atm-clus,2022,7,13
physics,physics.atm-clus,2022,8,9
physics,physics.atm-clus,2022,9,14
physics,physics.atm-clus,2022,10,13
physics,physics.atm-clus,2022,11,21
physics,physics.atm-clus,2022,12,11
physics,physics.atm-clus,2023,1,11
physics,physics.atm-clus,2023,2,5
physics,physics.atm-clus,2023,3,12
physics,physics.atm-clus,2023,4,11
physics,physics.atm-clus,2023,5,10
physics,physics.atm-clus,2023,6,10
physics,physics.atm-clus,2023,7,11
physics,physics.atm-clus,2023,8,13
physics,physics.atm-clus,2023,9,19
physics,physics.atm-clus,2023,10,11
physics,physics.atm-clus,2023,11,6
physics,physics.atm-clus,2023,12,11
physics,physics.atm-clus,2024,1,17
physics,physics.atm-clus,2024,2,15
physics,physics.atm-clus,2024,3,12
physics,physics.atm-clus,2024,4,3
physics,physics.atm-clus,2024,5,7
physics,physics.atm-clus,2024,6,12
physics,physics.atm-clus,2024,7,9
physics,physics.atm-clus,2024,8,17
physics,physics.atm-clus,2024,9,14
physics,physics.atm-clus,2024,10,9
physics,physics.atm-clus,2024,11,7
physics,physics.atm-clus,2024,12,13
physics,physics.atm-clus,2025,1,7
physics,physics.atm-clus,2025,2,12
physics,physics.atm-clus,2025,3,13
physics,physics.atm-clus,2025,4,14
physics,physics.atm-clus,2025,5,9
physics,physics.atm-clus,2025,6,22
physics,physics.atm-clus,2025,7,10
physics,physics.atm-clus,2025,8,9
physics,physics.atm-clus,2025,9,17
physics,physics.atm-clus,2025,10,10
physics,physics.atm-clus,2025,11,11
physics,physics.atm-clus,2025,12,12
physics,physics.atm-clus,2026,1,13
physics,physics.atm-clus,2026,2,8
physics,physics.atm-clus,2026,3,7
physics,physics.atm-clus,2026,4,1
physics,physics.atom-ph,1995,9,7
physics,physics.atom-ph,1995,10,8
physics,physics.atom-ph,1995,11,5
physics,physics.atom-ph,1995,12,10
physics,physics.atom-ph,1996,1,8
physics,physics.atom-ph,1996,2,4
physics,physics.atom-ph,1996,3,12
physics,physics.atom-ph,1996,4,12
physics,physics.atom-ph,1996,5,18
physics,physics.atom-ph,1996,6,16
physics,physics.atom-ph,1996,7,11
physics,physics.atom-ph,1996,8,7
physics,physics.atom-ph,1996,9,5
physics,physics.atom-ph,1996,10,2
physics,physics.atom-ph,1996,11,15
physics,physics.atom-ph,1996,12,5
physics,physics.atom-ph,1997,1,5
physics,physics.atom-ph,1997,2,7
physics,physics.atom-ph,1997,3,6
physics,physics.atom-ph,1997,4,9
physics,physics.atom-ph,1997,5,9
physics,physics.atom-ph,1997,6,6
physics,physics.atom-ph,1997,7,15
physics,physics.atom-ph,1997,8,7
physics,physics.atom-ph,1997,9,9
physics,physics.atom-ph,1997,10,9
physics,physics.atom-ph,1997,11,7
physics,physics.atom-ph,1997,12,11
physics,physics.atom-ph,1998,1,8
physics,physics.atom-ph,1998,2,10
physics,physics.atom-ph,1998,3,12
physics,physics.atom-ph,1998,4,10
physics,physics.atom-ph,1998,5,17
physics,physics.atom-ph,1998,6,8
physics,physics.atom-ph,1998,7,11
physics,physics.atom-ph,1998,8,11
physics,physics.atom-ph,1998,9,19
physics,physics.atom-ph,1998,10,17
physics,physics.atom-ph,1998,11,14
physics,physics.atom-ph,1998,12,18
physics,physics.atom-ph,1999,1,3
physics,physics.atom-ph,1999,2,23
physics,physics.atom-ph,1999,3,11
physics,physics.atom-ph,1999,4,14
physics,physics.atom-ph,1999,5,12
physics,physics.atom-ph,1999,6,21
physics,physics.atom-ph,1999,7,5
physics,physics.atom-ph,1999,8,19
physics,physics.atom-ph,1999,9,17
physics,physics.atom-ph,1999,10,14
physics,physics.atom-ph,1999,11,15
physics,physics.atom-ph,1999,12,18
physics,physics.atom-ph,2000,1,13
physics,physics.atom-ph,2000,2,21
physics,physics.atom-ph,2000,3,23
physics,physics.atom-ph,2000,4,19
physics,physics.atom-ph,2000,5,22
physics,physics.atom-ph,2000,6,18
physics,physics.atom-ph,2000,7,21
physics,physics.atom-ph,2000,8,20
physics,physics.atom-ph,2000,9,24
physics,physics.atom-ph,2000,10,18
physics,physics.atom-ph,2000,11,16
physics,physics.atom-ph,2000,12,21
physics,physics.atom-ph,2001,1,20
physics,physics.atom-ph,2001,2,21
physics,physics.atom-ph,2001,3,24
physics,physics.atom-ph,2001,4,12
physics,physics.atom-ph,2001,5,27
physics,physics.atom-ph,2001,6,17
physics,physics.atom-ph,2001,7,26
physics,physics.atom-ph,2001,8,23
physics,physics.atom-ph,2001,9,16
physics,physics.atom-ph,2001,10,13
physics,physics.atom-ph,2001,11,29
physics,physics.atom-ph,2001,12,27
physics,physics.atom-ph,2002,1,23
physics,physics.atom-ph,2002,2,27
physics,physics.atom-ph,2002,3,26
physics,physics.atom-ph,2002,4,23
physics,physics.atom-ph,2002,5,21
physics,physics.atom-ph,2002,6,20
physics,physics.atom-ph,2002,7,20
physics,physics.atom-ph,2002,8,21
physics,physics.atom-ph,2002,9,29
physics,physics.atom-ph,2002,10,22
physics,physics.atom-ph,2002,11,15
physics,physics.atom-ph,2002,12,26
physics,physics.atom-ph,2003,1,11
physics,physics.atom-ph,2003,2,23
physics,physics.atom-ph,2003,3,19
physics,physics.atom-ph,2003,4,30
